SpeciesId,StatArea/CU,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
CM,CM_15,Spiller-Fitz-Hugh-Burke,2013,120209,1.44,172891,1.05,181989,1.5,272983,196872,0.42,469856,196872,0.42,469856,2.14,3.48,4.75
CM,CM_15,Spiller-Fitz-Hugh-Burke,2014,118413,1.44,171023,1.05,180023,1.5,270034,70987,0.21,341021,70987,0.21,341021,2.14,3.46,4.75
CM,CM_16,Bella Colla-Dean Rivers,1954,61500,1.24,76488,1.4,106945,1.5,160417,93628,0.37,254045,93628,0.37,254045,2.43,4.02,3.58
CM,CM_16,Bella Colla-Dean Rivers,1955,15000,1.24,18656,1.4,26084,1.5,39126,52138,0.57,91264,52138,0.57,91264,2.43,4.02,3.58
CM,CM_16,Bella Colla-Dean Rivers,1956,42000,1.24,52235,1.4,73035,1.5,109553,74368,0.4,183921,74368,0.4,183921,2.43,4.02,3.58
CM,CM_16,Bella Colla-Dean Rivers,1957,16500,1.24,20521,1.4,28692,1.5,43039,56973,0.57,100012,56973,0.57,100012,2.43,4.02,3.58
CM,CM_16,Bella Colla-Dean Rivers,1958,5000,10.21,51068,1.4,71404,1.5,107105,93794,0.47,200899,93794,0.47,200899,2.43,0.49,3.58
CM,CM_16,Bella Colla-Dean Rivers,1959,16000,1.24,19899,1.4,27823,1.5,41734,21202,0.34,62937,21202,0.34,62937,2.43,4.02,3.58
CM,CM_16,Bella Colla-Dean Rivers,1960,20000,1.24,24874,1.2,29821,1.5,44732,38199,0.46,82931,38199,0.46,82931,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1961,54000,1.24,67160,1.2,80518,1.5,120777,122193,0.5,242970,122193,0.5,242970,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1962,31500,1.24,39177,1.2,46969,1.5,70453,110483,0.61,180936,110483,0.61,180936,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1963,78500,1.3,102339,1.2,122694,1.5,184041,134744,0.42,318785,134744,0.42,318785,2.43,3.84,4.17
CM,CM_16,Bella Colla-Dean Rivers,1964,78500,1.3,102339,1.2,122694,1.5,184041,170636,0.48,354677,170636,0.48,354677,2.43,3.84,4.17
CM,CM_16,Bella Colla-Dean Rivers,1965,3200,1.24,3980,1.2,4771,1.5,7157,14461,0.67,21618,14461,0.67,21618,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1966,50000,1.24,62185,1.2,74554,1.5,111830,94441,0.46,206271,94441,0.46,206271,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1967,31000,1.24,38555,1.2,46223,1.5,69335,41896,0.38,111230,41896,0.38,111230,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1968,105000,1.24,130589,1.2,156563,1.5,234844,141556,0.38,376400,141556,0.38,376400,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1969,46500,1.24,57832,1.2,69335,1.5,104002,66582,0.39,170584,66582,0.39,170584,2.43,4.02,4.17
CM,CM_16,Bella Colla-Dean Rivers,1970,75000,1.24,93278,1.16,108259,1.5,162388,133095,0.45,295483,133095,0.45,295483,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1971,29300,1.24,36440,1.16,42293,1.5,63440,29686,0.32,93126,29686,0.32,93126,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1972,71250,1.24,88614,1.16,102846,1.5,154269,88947,0.37,243216,88947,0.37,243216,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1973,90500,1.24,112555,1.16,130632,1.5,195948,99845,0.34,295793,99845,0.34,295793,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1974,53800,1.24,66911,1.16,77658,1.5,116486,92012,0.44,208498,92012,0.44,208498,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1975,50000,1.24,62185,1.16,72172,1.5,108259,97621,0.47,205880,97621,0.47,205880,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1976,38000,1.24,47261,1.16,54851,1.5,82277,119080,0.59,201357,119080,0.59,201357,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1977,38000,1.24,47261,1.16,54851,1.5,82277,29497,0.26,111773,29497,0.26,111773,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1978,7500,1.24,9328,1.16,10826,1.5,16239,39225,0.71,55463,39225,0.71,55463,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1979,37000,1.24,46017,1.16,53408,1.5,80111,97966,0.55,178077,97966,0.55,178077,2.43,4.02,4.31
CM,CM_16,Bella Colla-Dean Rivers,1980,37250,1.24,46328,1.16,53900,1.5,80849,133098,0.62,213948,133098,0.62,213948,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1981,11500,1.3,14992,1.16,17443,1.5,26164,58449,0.69,84613,58449,0.69,84613,2.43,3.84,4.3
CM,CM_16,Bella Colla-Dean Rivers,1982,41000,1.3,53451,1.16,62187,1.5,93280,88077,0.49,181357,88077,0.49,181357,2.43,3.84,4.3
CM,CM_16,Bella Colla-Dean Rivers,1983,55700,1.24,69274,1.16,80596,1.5,120894,151074,0.56,271968,151074,0.56,271968,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1984,39600,1.24,49251,1.16,57300,1.5,85950,28586,0.25,114536,28586,0.25,114536,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1985,82400,1.24,102481,1.16,119230,1.5,178845,249476,0.58,428321,249476,0.58,428321,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1986,132950,1.24,165350,1.16,192374,1.5,288562,899948,0.76,1188510,899948,0.76,1188510,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1987,38770,1.24,48218,1.16,56099,1.5,84148,180016,0.68,264164,180016,0.68,264164,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1988,47300,1.24,58827,1.16,68442,1.5,102662,241890,0.7,344553,241890,0.7,344553,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1989,17670,1.24,21976,1.16,25568,1.5,38352,41706,0.52,80058,41706,0.52,80058,2.43,4.02,4.3
CM,CM_16,Bella Colla-Dean Rivers,1990,160375,1.24,199459,1.1,218518,1.5,327777,447910,0.58,775687,447910,0.58,775687,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1991,9325,1.24,11598,1.1,12706,1.5,19059,30022,0.61,49080,30022,0.61,49080,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1992,15330,1.24,19066,1.1,20888,1.5,31332,24818,0.44,56149,24818,0.44,56149,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1993,45250,1.24,56277,1.1,61655,1.5,92483,73976,0.44,166458,73976,0.44,166458,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1994,100300,1.3,130759,1.1,143254,1.5,214881,254379,0.54,469260,254379,0.54,469260,2.43,3.84,4.56
CM,CM_16,Bella Colla-Dean Rivers,1995,81000,1.3,105598,1.1,115688,1.5,173533,333105,0.66,506637,333105,0.66,506637,2.43,3.84,4.56
CM,CM_16,Bella Colla-Dean Rivers,1996,62500,1.24,77731,1.1,85159,1.5,127738,90648,0.42,218387,90648,0.42,218387,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1997,70000,1.3,91258,1.1,99978,1.5,149966,103515,0.41,253482,103515,0.41,253482,2.43,3.84,4.56
CM,CM_16,Bella Colla-Dean Rivers,1998,132000,1.24,164169,1.1,179856,1.5,269783,301148,0.53,570931,301148,0.53,570931,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,1999,94000,1.24,116908,1.1,128079,1.5,192119,106329,0.36,298448,106329,0.36,298448,2.43,4.02,4.56
CM,CM_16,Bella Colla-Dean Rivers,2000,38000,1.24,47261,1.23,58194,1.5,87291,10869,0.11,98161,10869,0.11,98161,2.43,4.02,4.06
CM,CM_16,Bella Colla-Dean Rivers,2001,54100,1.24,67284,1.23,82850,1.5,124276,90444,0.42,214720,90444,0.42,214720,2.43,4.02,4.06
CM,CM_16,Bella Colla-Dean Rivers,2002,81600,1.24,101486,1.23,124965,1.5,187447,135457,0.42,322904,135457,0.42,322904,2.43,4.02,4.06
CM,CM_16,Bella Colla-Dean Rivers,2003,137300,1,137300,1.23,169064,1.5,253596,189077,0.43,442674,189077,0.43,442674,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2004,68900,1,68900,1.23,84840,1.5,127260,161661,0.56,288921,161661,0.56,288921,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2005,61680,1,61680,1.23,75950,1.5,113924,88553,0.44,202477,88553,0.44,202477,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2006,76510,1,76510,1.23,94210,1.5,141316,119693,0.46,261009,119693,0.46,261009,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2007,69110,1,69110,1.23,85099,1.5,127648,91717,0.42,219365,91717,0.42,219365,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2008,23388,1,23388,1.23,28799,1.5,43198,3379,0.07,46577,3379,0.07,46577,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2009,22985,1,22985,1.23,28303,1.5,42454,11135,0.21,53589,11135,0.21,53589,2.43,5,4.06
CM,CM_16,Bella Colla-Dean Rivers,2010,8750,1.06,9318,1.23,11473,1.5,17210,880,0.05,18090,880,0.05,18090,2.43,4.7,4.06
CM,CM_16,Bella Colla-Dean Rivers,2011,97800,1.05,103060,1,103249,1.5,154873,12714,0.08,167587,12714,0.08,167587,2.43,4.74,4.99
CM,CM_16,Bella Colla-Dean Rivers,2012,55100,1,55100,1,55201,1.5,82802,55319,0.4,138121,55319,0.4,138121,2.43,5,4.99
CM,CM_16,Bella Colla-Dean Rivers,2013,46900,1,46900,1,46986,1.5,70479,67019,0.49,137498,67019,0.49,137498,2.43,5,4.99
CM,CM_16,Bella Colla-Dean Rivers,2014,15315,1,15315,1,15343,1.5,23015,7176,0.24,30190,7176,0.24,30190,2.43,5,4.99
CM,CM_17,Bella Coola River-Late,1954,25000,1.11,27632,1.68,46352,1.5,69528,40580,0.37,110109,40580,0.37,110109,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1955,15000,1.11,16579,1.68,27811,1.5,41717,55591,0.57,97308,55591,0.57,97308,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1956,35000,1.11,38684,1.68,64893,1.5,97339,66077,0.4,163417,66077,0.4,163417,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1957,35000,1.11,38684,1.68,64893,1.5,97339,128855,0.57,226195,128855,0.57,226195,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1958,75000,1.11,82895,1.68,139056,1.5,208585,182660,0.47,391245,182660,0.47,391245,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1959,35000,1.11,38684,1.68,64893,1.5,97339,49451,0.34,146791,49451,0.34,146791,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1960,35000,1.11,38684,1.68,64893,1.5,97339,83123,0.46,180462,83123,0.46,180462,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1961,15000,1.11,16579,1.68,27811,1.5,41717,42206,0.5,83923,42206,0.5,83923,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1962,35000,1.11,38684,1.68,64893,1.5,97339,152645,0.61,249984,152645,0.61,249984,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1963,75000,1.11,82895,1.68,139056,1.5,208585,152713,0.42,361298,152713,0.42,361298,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1964,75000,1.11,82895,1.68,139056,1.5,208585,193392,0.48,401977,193392,0.48,401977,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1965,3500,1.11,3868,1.68,6489,1.5,9734,19667,0.67,29401,19667,0.67,29401,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1966,35000,1.11,38684,1.68,64893,1.5,97339,82203,0.46,179542,82203,0.46,179542,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1967,18000,1.11,19895,1.68,33374,1.5,50060,30249,0.38,80309,30249,0.38,80309,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1968,58100,1.11,64216,1.68,107722,1.5,161584,97397,0.38,258981,97397,0.38,258981,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1969,7500,1.11,8290,1.68,13906,1.5,20858,13353,0.39,34212,13353,0.39,34212,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1970,71000,1.11,78474,1.68,131640,1.5,197460,161840,0.45,359300,161840,0.45,359300,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1971,9000,1.11,9947,1.68,16687,1.5,25030,11713,0.32,36743,11713,0.32,36743,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1972,80000,1.11,88422,1.68,148327,1.5,222490,128282,0.37,350772,128282,0.37,350772,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1973,90000,1.11,99474,1.68,166868,1.5,250302,127540,0.34,377842,127540,0.34,377842,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1974,35000,1.11,38684,1.68,64893,1.5,97339,76888,0.44,174227,76888,0.44,174227,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1975,10000,1.11,11053,1.68,18541,1.5,27811,25078,0.47,52890,25078,0.47,52890,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1976,60000,1.11,66316,1.68,111245,1.5,166868,241510,0.59,408378,241510,0.59,408378,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1977,40000,1.11,44211,1.68,74163,1.5,111245,39882,0.26,151127,39882,0.26,151127,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1978,10000,1.11,11053,1.68,18541,1.5,27811,67178,0.71,94989,67178,0.71,94989,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1979,35000,1.11,38684,1.68,64893,1.5,97339,119033,0.55,216373,119033,0.55,216373,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1980,25000,1.11,27632,1.68,46352,1.5,69528,114461,0.62,183989,114461,0.62,183989,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1981,20000,1.11,22105,1.68,37082,1.5,55623,124258,0.69,179881,124258,0.69,179881,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1982,30000,1.11,33158,1.68,55623,1.5,83434,78780,0.49,162214,78780,0.49,162214,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1983,55000,1.11,60790,1.68,101975,1.5,152962,191147,0.56,344109,191147,0.56,344109,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1984,48000,1.11,53053,1.68,88996,1.5,133494,44399,0.25,177893,44399,0.25,177893,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1985,78000,1.11,86211,1.68,144619,1.5,216928,302599,0.58,519527,302599,0.58,519527,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1986,92300,1.11,102016,1.68,171132,1.5,256698,800575,0.76,1057273,800575,0.76,1057273,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1987,66840,1.11,73876,1.68,123927,1.5,185891,397670,0.68,583561,397670,0.68,583561,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1988,102000,1.11,112737,1.68,189117,1.5,283675,668388,0.7,952063,668388,0.7,952063,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1989,86000,1.11,95053,1.68,159451,1.5,239177,260096,0.52,499273,260096,0.52,499273,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1990,75000,1.11,82895,1.68,139056,1.5,208585,285033,0.58,493618,285033,0.58,493618,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1991,41000,1.11,45316,1.68,76018,1.5,114026,179619,0.61,293645,179619,0.61,293645,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1992,75000,1.11,82895,1.68,139056,1.5,208585,165218,0.44,373803,165218,0.44,373803,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1993,71000,1.11,78474,1.68,131640,1.5,197460,157946,0.44,355406,157946,0.44,355406,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1994,110000,1.11,121580,1.68,203949,1.5,305924,362158,0.54,668082,362158,0.54,668082,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1995,75000,1.11,82895,1.68,139056,1.5,208585,400389,0.66,608973,400389,0.66,608973,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1996,90000,1.11,99474,1.68,166868,1.5,250302,177624,0.42,427926,177624,0.42,427926,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1997,85000,1.11,93948,1.68,157597,1.5,236396,163173,0.41,399569,163173,0.41,399569,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1998,140000,1.11,154738,1.68,259572,1.5,389358,434623,0.53,823981,434623,0.53,823981,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,1999,70000,1.11,77369,1.68,129786,1.5,194679,107746,0.36,302425,107746,0.36,302425,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,2000,85000,1.11,93948,1.68,157597,1.5,236396,29435,0.11,265831,29435,0.11,265831,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,2001,79000,1.11,87316,1.68,146473,1.5,219709,159898,0.42,379607,159898,0.42,379607,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,2002,96000,1.11,106106,1.68,177992,1.5,266988,192937,0.42,459925,192937,0.42,459925,3,4.52,2.98
CM,CM_17,Bella Coola River-Late,2003,223010,1,223010,1.68,374099,1.5,561148,418383,0.43,979531,418383,0.43,979531,3,5,2.98
CM,CM_17,Bella Coola River-Late,2004,179445,1,179445,1.68,301018,1.5,451528,573587,0.56,1025114,573587,0.56,1025114,3,5,2.98
CM,CM_17,Bella Coola River-Late,2005,53915,1,53915,1.68,90442,1.5,135663,105450,0.44,241114,105450,0.44,241114,3,5,2.98
CM,CM_17,Bella Coola River-Late,2006,68430,1,68430,1.68,114791,1.5,172187,145841,0.46,318027,145841,0.46,318027,3,5,2.98
CM,CM_17,Bella Coola River-Late,2007,51816,1,51816,1.68,86921,1.5,130382,93682,0.42,224064,93682,0.42,224064,3,5,2.98
CM,CM_17,Bella Coola River-Late,2008,17847,1.01,17946,1.68,30105,1.5,45157,3532,0.07,48689,3532,0.07,48689,3,4.97,2.98
CM,CM_17,Bella Coola River-Late,2009,28220,1,28313,1.68,47494,1.5,71242,18686,0.21,89927,18686,0.21,89927,3,4.98,2.98
CM,CM_17,Bella Coola River-Late,2010,6362,1,6362,1.68,10672,1.5,16008,818,0.05,16827,818,0.05,16827,3,5,2.98
CM,CM_17,Bella Coola River-Late,2011,88130,1,88130,1.68,147838,1.5,221757,18204,0.08,239961,18204,0.08,239961,3,5,2.98
CM,CM_17,Bella Coola River-Late,2012,56215,1,56215,1.68,94300,1.5,141451,94502,0.4,235952,94502,0.4,235952,3,5,2.98
CM,CM_17,Bella Coola River-Late,2013,136890,1.01,138216,1.68,231856,1.5,347784,330711,0.49,678495,330711,0.49,678495,3,4.95,2.98
CM,CM_17,Bella Coola River-Late,2014,23656,1,23730,1.68,39807,1.5,59710,18617,0.24,78327,18617,0.24,78327,3,4.98,2.98
CM,CM_18,Hecate Lowlands,1954,133100,1.04,138116,1.53,211891,1.5,317836,217229,0.36,535065,283840,0.47,601676,1.93,4.82,3.26
CM,CM_18,Hecate Lowlands,1955,43200,1.03,44489,1.53,68253,1.5,102379,45612,0.27,147991,64035,0.38,166415,1.93,4.86,3.26
CM,CM_18,Hecate Lowlands,1956,40775,1.03,41992,1.53,64422,1.5,96632,81378,0.41,178011,103539,0.52,200172,1.93,4.86,3.26
CM,CM_18,Hecate Lowlands,1957,128900,1.06,136145,1.53,208868,1.5,313302,262257,0.41,575559,333910,0.52,647212,1.93,4.73,3.26
CM,CM_18,Hecate Lowlands,1958,88425,1.08,95492,1.53,146500,1.5,219751,131270,0.33,351021,174969,0.44,394720,1.93,4.63,3.26
CM,CM_18,Hecate Lowlands,1959,8000,1.1,8808,1.53,13513,1.5,20270,8698,0.27,28967,12304,0.38,32573,1.93,4.54,3.26
CM,CM_18,Hecate Lowlands,1960,75000,1.01,75849,1.53,116364,1.5,174546,78762,0.28,253308,110296,0.39,284843,1.93,4.94,3.26
CM,CM_18,Hecate Lowlands,1961,37450,1.05,39184,1.53,60114,1.5,90171,52763,0.33,142934,70557,0.44,160728,1.93,4.78,3.26
CM,CM_18,Hecate Lowlands,1962,84225,1.01,85368,1.53,130968,1.5,196452,77055,0.25,273507,111104,0.36,307556,1.93,4.93,3.26
CM,CM_18,Hecate Lowlands,1963,51300,1.02,52170,1.53,80037,1.5,120056,45494,0.24,165551,66104,0.36,186160,1.93,4.92,3.26
CM,CM_18,Hecate Lowlands,1964,129950,1.06,137353,1.53,210721,1.5,316082,140932,0.27,457014,197826,0.38,513908,1.93,4.73,3.26
CM,CM_18,Hecate Lowlands,1965,32555,1.23,40109,1.53,61533,1.5,92299,44099,0.29,136398,61080,0.4,153379,1.93,4.06,3.26
CM,CM_18,Hecate Lowlands,1966,37925,1.22,46079,1.53,70693,1.5,106039,40781,0.25,146820,59059,0.36,165098,1.93,4.12,3.26
CM,CM_18,Hecate Lowlands,1967,33650,1.33,44663,1.53,68519,1.5,102779,43408,0.26,146187,61607,0.37,164386,1.93,3.77,3.26
CM,CM_18,Hecate Lowlands,1968,49275,1.43,70701,1.53,108467,1.5,162700,76927,0.29,239627,106758,0.4,269458,1.93,3.48,3.26
CM,CM_18,Hecate Lowlands,1969,24725,1.02,25201,1.53,38663,1.5,57994,25828,0.27,83822,36264,0.38,94257,1.93,4.91,3.26
CM,CM_18,Hecate Lowlands,1970,56375,1.04,58647,1.53,89973,1.5,134960,92164,0.36,227124,120439,0.47,255399,1.93,4.81,3.26
CM,CM_18,Hecate Lowlands,1971,43200,1.04,45016,1.53,69062,1.5,103593,48716,0.28,152309,67677,0.4,171270,1.93,4.8,3.26
CM,CM_18,Hecate Lowlands,1972,51550,1.06,54560,1.53,83703,1.5,125555,81107,0.35,206662,106835,0.46,232390,1.93,4.72,3.26
CM,CM_18,Hecate Lowlands,1973,75500,1.05,79601,1.53,122121,1.5,183181,89268,0.29,272449,123186,0.4,306367,1.93,4.74,3.26
CM,CM_18,Hecate Lowlands,1974,23825,1.1,26306,1.53,40358,1.5,60537,35877,0.33,96414,47880,0.44,108417,1.93,4.53,3.26
CM,CM_18,Hecate Lowlands,1975,30990,1.26,39035,1.53,59885,1.5,89828,27945,0.21,117772,42606,0.32,132434,1.93,3.97,3.26
CM,CM_18,Hecate Lowlands,1976,14515,1.33,19327,1.53,29650,1.5,44475,11631,0.18,56106,18616,0.3,63091,1.93,3.76,3.26
CM,CM_18,Hecate Lowlands,1977,42272,1.12,47138,1.53,72317,1.5,108475,58070,0.31,166546,78804,0.42,187280,1.93,4.48,3.26
CM,CM_18,Hecate Lowlands,1978,41555,1.17,48585,1.53,74536,1.5,111804,59199,0.31,171004,80488,0.42,192292,1.93,4.28,3.26
CM,CM_18,Hecate Lowlands,1979,35700,1.11,39681,1.53,60877,1.5,91316,47686,0.31,139002,64991,0.42,156307,1.93,4.5,3.26
CM,CM_18,Hecate Lowlands,1980,22488,1.16,26181,1.53,40166,1.5,60249,48004,0.39,108253,61481,0.51,121730,1.93,4.29,3.26
CM,CM_18,Hecate Lowlands,1981,32115,1.12,35857,1.53,55010,1.5,82515,51689,0.34,134204,68396,0.45,150911,1.93,4.48,3.26
CM,CM_18,Hecate Lowlands,1982,47260,1.03,48667,1.53,74662,1.5,111993,53332,0.3,165326,64878,0.37,176871,1.93,4.86,3.26
CM,CM_18,Hecate Lowlands,1983,35065,1.07,37400,1.53,57378,1.5,86066,44577,0.29,130643,67502,0.44,153568,1.93,4.69,3.26
CM,CM_18,Hecate Lowlands,1984,39561,1.05,41546,1.53,63738,1.5,95607,48103,0.3,143710,65919,0.41,161526,1.93,4.76,3.26
CM,CM_18,Hecate Lowlands,1985,77090,1,77195,1.53,118429,1.5,177644,92517,0.31,270161,120374,0.4,298018,1.93,4.99,3.26
CM,CM_18,Hecate Lowlands,1986,71545,1.01,71926,1.53,110346,1.5,165520,103109,0.34,268628,141913,0.46,307433,1.93,4.97,3.26
CM,CM_18,Hecate Lowlands,1987,40679,1,40679,1.53,62408,1.5,93612,58995,0.37,152607,66907,0.42,160519,1.93,5,3.26
CM,CM_18,Hecate Lowlands,1988,58660,1.02,59687,1.53,91569,1.5,137354,89140,0.36,226494,107339,0.44,244693,1.93,4.91,3.26
CM,CM_18,Hecate Lowlands,1989,53095,1.01,53489,1.53,82060,1.5,123090,34036,0.18,157126,61462,0.33,184552,1.93,4.96,3.26
CM,CM_18,Hecate Lowlands,1990,72487,1,72749,1.53,111608,1.5,167413,89465,0.31,256877,118254,0.41,285667,1.93,4.98,3.26
CM,CM_18,Hecate Lowlands,1991,36407,1.04,37831,1.53,58039,1.5,87058,41101,0.26,128159,68329,0.44,155387,1.93,4.81,3.26
CM,CM_18,Hecate Lowlands,1992,20527,1.03,21092,1.53,32359,1.5,48538,30581,0.35,79119,39163,0.45,87701,1.93,4.87,3.26
CM,CM_18,Hecate Lowlands,1993,31513,1,31517,1.53,48351,1.5,72527,33007,0.27,105534,49532,0.41,122059,1.93,5,3.26
CM,CM_18,Hecate Lowlands,1994,28328,1.1,31215,1.53,47888,1.5,71832,29220,0.25,101052,43415,0.38,115247,1.93,4.54,3.26
CM,CM_18,Hecate Lowlands,1995,53069,1.01,53710,1.53,82400,1.5,123600,44444,0.24,168044,63264,0.34,186863,1.93,4.94,3.26
CM,CM_18,Hecate Lowlands,1996,52197,1.04,54318,1.53,83332,1.5,124998,35037,0.19,160034,55036,0.31,180033,1.93,4.8,3.26
CM,CM_18,Hecate Lowlands,1997,44449,1.02,45420,1.53,69681,1.5,104521,16429,0.13,120950,26671,0.2,131192,1.93,4.89,3.26
CM,CM_18,Hecate Lowlands,1998,102995,1.16,119918,1.53,183973,1.5,275959,47391,0.13,323350,78858,0.22,354817,1.93,4.29,3.26
CM,CM_18,Hecate Lowlands,1999,25786,1.14,29488,1.53,45239,1.5,67859,15562,0.17,83420,22788,0.25,90647,1.93,4.37,3.26
CM,CM_18,Hecate Lowlands,2000,18127,1.3,23601,1.53,36207,1.5,54311,10784,0.15,65095,15485,0.22,69796,1.93,3.84,3.26
CM,CM_18,Hecate Lowlands,2001,32485,1.18,38406,1.53,58921,1.5,88381,20199,0.17,108580,31285,0.26,119666,1.93,4.23,3.26
CM,CM_18,Hecate Lowlands,2002,46985,1.1,51498,1.53,79007,1.5,118510,33446,0.21,151956,44011,0.27,162521,1.93,4.56,3.26
CM,CM_18,Hecate Lowlands,2003,44825,1.25,55886,1.53,85737,1.5,128606,40347,0.22,168953,55658,0.3,184264,1.93,4.01,3.26
CM,CM_18,Hecate Lowlands,2004,51910,1.21,62902,1.53,96501,1.5,144752,46343,0.22,191095,63716,0.31,208468,1.93,4.13,3.26
CM,CM_18,Hecate Lowlands,2005,30265,1.21,36768,1.53,56407,1.5,84611,21923,0.19,106534,31293,0.27,115904,1.93,4.12,3.26
CM,CM_18,Hecate Lowlands,2006,45549,1.07,48696,1.53,74708,1.5,112062,17241,0.13,129303,21789,0.16,133851,1.93,4.68,3.26
CM,CM_18,Hecate Lowlands,2007,18570,1.35,25129,1.53,38552,1.5,57828,5729,0.08,63557,11368,0.16,69197,1.93,3.69,3.26
